Series,Length,Method,Size,Cmpr,Date    Time,CRC-32,Name
eid,411554,Defl:X,120946,70.612%,2024-01-05 19:00,38b3c9f5,eid/article/20/3/13-0951_article.html
eid,410243,Defl:X,119669,70.830%,2024-01-05 19:00,9e3c081b,eid/article/20/3/13-0745_article.html
eid,425767,Defl:X,120352,71.733%,2024-01-05 19:00,366c0a6d,eid/article/20/3/13-1111_article.html
eid,425165,Defl:X,122994,71.071%,2024-01-05 19:00,7ea2d525,eid/article/20/3/12-1157_article.html
eid,382700,Defl:X,115378,69.852%,2024-01-05 19:00,eec7a148,eid/article/20/3/13-1366_article.html
eid,366688,Defl:X,111188,69.678%,2024-01-05 19:00,ea61369a,eid/article/20/3/13-0423_article.html
eid,354768,Defl:X,109108,69.245%,2024-01-05 19:00,6324f4f3,eid/article/20/3/13-1245_article.html
eid,361153,Defl:X,110691,69.351%,2024-01-05 19:00,6f70dfdf,eid/article/20/3/12-1885_article.html
eid,363635,Defl:X,110098,69.723%,2024-01-05 19:00,51cd6b22,eid/article/20/3/13-1019_article.html
eid,357249,Defl:X,110253,69.138%,2024-01-05 19:00,caca0e17,eid/article/20/3/13-0150_article.html
eid,370386,Defl:X,112034,69.752%,2024-01-05 19:00,7d9fb9d6,eid/article/20/3/13-1050_article.html
eid,364189,Defl:X,110783,69.581%,2024-01-05 19:00,e8c7e7bb,eid/article/20/3/13-1059_article.html
eid,360758,Defl:X,109781,69.569%,2024-01-05 19:00,3ba1e53b,eid/article/20/3/13-1353_article.html
eid,361374,Defl:X,109964,69.571%,2024-01-05 19:00,01c9b673,eid/article/20/3/13-1531_article.html
eid,349165,Defl:X,107689,69.158%,2024-01-05 19:00,e03e03bf,eid/article/20/3/12-1349_article.html
eid,352044,Defl:X,107870,69.359%,2024-01-05 19:00,c08ab6b1,eid/article/20/3/13-0139_article.html
eid,351707,Defl:X,108374,69.186%,2024-01-05 19:00,a2afb188,eid/article/20/3/13-0260_article.html
eid,345124,Defl:X,106523,69.135%,2024-01-05 19:00,912b7f4f,eid/article/20/3/13-0535_article.html
eid,352497,Defl:X,108066,69.343%,2024-01-05 19:00,98ecdf31,eid/article/20/3/13-0563_article.html
eid,351436,Defl:X,108139,69.229%,2024-01-05 19:00,8d933297,eid/article/20/3/13-0668_article.html
eid,351256,Defl:X,108594,69.084%,2024-01-05 19:00,d78c3fac,eid/article/20/3/13-0935_article.html
eid,348038,Defl:X,107541,69.101%,2024-01-05 19:00,9978fdf0,eid/article/20/3/13-0708_article.html
eid,356274,Defl:X,109447,69.280%,2024-01-05 19:00,e9fe47c8,eid/article/20/3/13-1013_article.html
eid,346689,Defl:X,107444,69.009%,2024-01-05 19:00,902dfc9e,eid/article/20/3/13-1148_article.html
eid,352837,Defl:X,108211,69.331%,2024-01-05 19:00,6588d9e2,eid/article/20/3/13-1152_article.html
eid,345815,Defl:X,107169,69.010%,2024-01-05 19:00,2d0a9d63,eid/article/20/3/13-1174_article.html
eid,352779,Defl:X,108446,69.260%,2024-01-05 19:00,8ccb03db,eid/article/20/3/13-1205_article.html
eid,351694,Defl:X,108193,69.237%,2024-01-05 19:00,2ef6a0c1,eid/article/20/3/13-1337_article.html
eid,348543,Defl:X,107668,69.109%,2024-01-05 19:00,72ad15a3,eid/article/20/3/13-1368_article.html
eid,353847,Defl:X,109146,69.154%,2024-01-05 19:00,582b4249,eid/article/20/3/13-1557_article.html
eid,335480,Defl:X,105660,68.505%,2024-01-05 19:00,9ca617ed,eid/article/20/3/im-2003_article.html
eid,331719,Defl:X,104258,68.570%,2024-01-05 19:00,f4df28fa,eid/article/20/3/13-1889_article.html
eid,322537,Defl:X,101294,68.595%,2024-01-05 19:00,63b15b56,eid/article/20/3/c1-2003_article.html
eid,324726,Defl:X,101656,68.695%,2024-01-05 19:00,e1580ea5,eid/article/20/3/c2-2003_article.html
eid,333938,Defl:X,105144,68.514%,2024-01-05 19:00,e8186501,eid/article/20/3/ac-2003_article.html
eid,373632,Defl:X,114709,69.299%,2024-01-05 19:00,ebb1537e,eid/article/20/4/13-1114_article.html
eid,401697,Defl:X,119676,70.207%,2024-01-05 19:00,05c0aaf1,eid/article/20/4/13-1128_article.html
eid,408246,Defl:X,119067,70.834%,2024-01-05 19:00,ac706be2,eid/article/20/4/13-1295_article.html
eid,417812,Defl:X,119555,71.385%,2024-01-05 19:00,84eca77d,eid/article/20/4/13-1746_article.html
eid,437903,Defl:X,122203,72.094%,2024-01-05 19:00,edfd652b,eid/article/20/4/13-1769_article.html
eid,397826,Defl:X,116904,70.614%,2024-01-05 19:00,77eace62,eid/article/20/4/13-1328_article.html
eid,426770,Defl:X,121442,71.544%,2024-01-05 19:00,9ad4dde9,eid/article/20/4/12-1415_article.html
eid,374447,Defl:X,114077,69.535%,2024-01-05 19:00,59f74096,eid/article/20/4/13-0725_article.html
eid,416830,Defl:X,119575,71.313%,2024-01-05 19:00,85872f66,eid/article/20/4/13-0753_article.html
eid,412952,Defl:X,120278,70.874%,2024-01-05 19:00,4d988602,eid/article/20/4/13-1063_article.html
eid,391606,Defl:X,115401,70.531%,2024-01-05 19:00,1e5ff114,eid/article/20/4/13-1288_article.html
eid,383328,Defl:X,114588,70.107%,2024-01-05 19:00,0261221c,eid/article/20/4/13-1375_article.html
eid,413265,Defl:X,119304,71.131%,2024-01-05 19:00,001e52ed,eid/article/20/4/13-1478_article.html
eid,329435,Defl:X,102763,68.806%,2024-01-05 19:00,be17ba03,eid/article/20/4/et-2004_article.html
eid,397743,Defl:X,119186,70.034%,2024-01-05 19:00,5599c515,eid/article/20/4/13-1566_article.html
eid,391338,Defl:X,115599,70.461%,2024-01-05 19:00,e8c85709,eid/article/20/4/13-1681_article.html
eid,411397,Defl:X,118723,71.142%,2024-01-05 19:00,063ab1a7,eid/article/20/4/13-1718_article.html
eid,359908,Defl:X,110385,69.330%,2024-01-05 19:00,7ec06463,eid/article/20/4/13-0564_article.html
eid,349464,Defl:X,107698,69.182%,2024-01-05 19:00,cd10ce5f,eid/article/20/4/13-0960_article.html
eid,364029,Defl:X,110248,69.715%,2024-01-05 19:00,5db078a3,eid/article/20/4/13-1457_article.html
eid,367653,Defl:X,111464,69.682%,2024-01-05 19:00,18f6c1a0,eid/article/20/4/13-1685_article.html
eid,363354,Defl:X,110804,69.505%,2024-01-05 19:00,43b26a85,eid/article/20/4/13-0517_article.html
eid,367813,Defl:X,111831,69.596%,2024-01-05 19:00,dec393e4,eid/article/20/4/13-1714_article.html
eid,356862,Defl:X,109202,69.399%,2024-01-05 19:00,3fc29ecc,eid/article/20/4/13-0647_article.html
eid,366738,Defl:X,110623,69.836%,2024-01-05 19:00,9c5aadaa,eid/article/20/4/13-0744_article.html
eid,368815,Defl:X,110686,69.989%,2024-01-05 19:00,c84a4543,eid/article/20/4/13-1015_article.html
eid,357174,Defl:X,109949,69.217%,2024-01-05 19:00,e4bf2564,eid/article/20/4/13-1229_article.html
eid,362415,Defl:X,110894,69.401%,2024-01-05 19:00,c72bf089,eid/article/20/4/13-1441_article.html
eid,365549,Defl:X,110536,69.762%,2024-01-05 19:00,e70393d8,eid/article/20/4/13-1488_article.html
eid,369471,Defl:X,110881,69.989%,2024-01-05 19:00,b3883bcb,eid/article/20/4/13-1536_article.html
eid,365431,Defl:X,110239,69.833%,2024-01-05 19:00,6f6be1bf,eid/article/20/4/13-1815_article.html
eid,348792,Defl:X,107798,69.094%,2024-01-05 19:00,76a28c71,eid/article/20/4/14-0224_article.html
eid,347408,Defl:X,107472,69.065%,2024-01-05 19:00,507b97a1,eid/article/20/4/13-0240_article.html
eid,352533,Defl:X,108208,69.306%,2024-01-05 19:00,321a74be,eid/article/20/4/13-0575_article.html
eid,354110,Defl:X,108436,69.378%,2024-01-05 19:00,98f56c23,eid/article/20/4/13-0818_article.html
eid,354087,Defl:X,108528,69.350%,2024-01-05 19:00,495e617b,eid/article/20/4/13-1207_article.html
eid,344614,Defl:X,107400,68.835%,2024-01-05 19:00,7cec64ed,eid/article/20/4/13-1277_article.html
eid,355473,Defl:X,108965,69.346%,2024-01-05 19:00,62f191b0,eid/article/20/4/13-1409_article.html
eid,349689,Defl:X,107167,69.354%,2024-01-05 19:00,39a4f8df,eid/article/20/4/13-1603_article.html
eid,352834,Defl:X,108582,69.226%,2024-01-05 19:00,53e5f57f,eid/article/20/4/13-1708_article.html
eid,350878,Defl:X,108497,69.078%,2024-01-05 19:00,e2c3ef1a,eid/article/20/4/13-1735_article.html
eid,353393,Defl:X,108069,69.420%,2024-01-05 19:00,d0efdb3e,eid/article/20/4/13-1782_article.html
eid,337666,Defl:X,105913,68.634%,2024-01-05 19:00,89e399d2,eid/article/20/4/ac-2004_article.html
eid,393378,Defl:X,116219,70.456%,2024-01-05 19:00,dea578cd,eid/article/20/5/13-0539_article.html
eid,434117,Defl:X,122972,71.673%,2024-01-05 19:00,96b759cd,eid/article/20/5/13-1633_article.html
eid,407976,Defl:X,118446,70.967%,2024-01-05 19:00,749aa347,eid/article/20/5/13-0654_article.html
eid,428439,Defl:X,121601,71.618%,2024-01-05 19:00,ac64ba33,eid/article/20/5/13-0953_article.html
eid,411286,Defl:X,121083,70.560%,2024-01-05 19:00,ace55c06,eid/article/20/5/13-1298_article.html
eid,392380,Defl:X,115797,70.489%,2024-01-05 19:00,989319cd,eid/article/20/5/13-1528_article.html
eid,420442,Defl:X,120831,71.261%,2024-01-05 19:00,9c702a6b,eid/article/20/5/13-1389_article.html
eid,405667,Defl:X,118021,70.907%,2024-01-05 19:00,8dba1ce7,eid/article/20/5/13-0142_article.html
eid,393282,Defl:X,115953,70.517%,2024-01-05 19:00,b9ed9492,eid/article/20/5/13-0948_article.html
eid,395599,Defl:X,118413,70.067%,2024-01-05 19:00,7cc27fd9,eid/article/20/5/13-1037_article.html
eid,326879,Defl:X,102384,68.678%,2024-01-05 19:00,ad5ed24b,eid/article/20/5/et-2005_article.html
eid,411149,Defl:X,119652,70.898%,2024-01-05 19:00,f69cba9e,eid/article/20/5/13-1311_article.html
eid,359816,Defl:X,109828,69.477%,2024-01-05 19:00,a73e685b,eid/article/20/5/13-0493_article.html
eid,370359,Defl:X,111113,69.999%,2024-01-05 19:00,fd01fb90,eid/article/20/5/13-0778_article.html
eid,370179,Defl:X,111919,69.766%,2024-01-05 19:00,6cafee42,eid/article/20/5/13-1088_article.html
eid,364417,Defl:X,110605,69.649%,2024-01-05 19:00,37079e0e,eid/article/20/5/13-1578_article.html
eid,354611,Defl:X,108529,69.395%,2024-01-05 19:00,51ecb363,eid/article/20/5/13-1364_article.html
eid,365808,Defl:X,110914,69.680%,2024-01-05 19:00,539e79b8,eid/article/20/5/13-1707_article.html
eid,359756,Defl:X,110040,69.413%,2024-01-05 19:00,cc466302,eid/article/20/5/13-0966_article.html
eid,366889,Defl:X,110744,69.815%,2024-01-05 19:00,f1a1203a,eid/article/20/5/13-1393_article.html
eid,371989,Defl:X,111217,70.102%,2024-01-05 19:00,190efebf,eid/article/20/5/13-1559_article.html
eid,359699,Defl:X,109856,69.459%,2024-01-05 19:00,2ae8fc89,eid/article/20/5/13-0995_article.html
eid,363575,Defl:X,110404,69.634%,2024-01-05 19:00,b19304ee,eid/article/20/5/13-1371_article.html
eid,346130,Defl:X,108531,68.644%,2024-01-05 19:00,dc51fa8c,eid/article/20/5/13-1628_article.html
eid,360205,Defl:X,109547,69.588%,2024-01-05 19:00,2a4de5e3,eid/article/20/5/13-1692_article.html
eid,357563,Defl:X,109726,69.313%,2024-01-05 19:00,9fbeff42,eid/article/20/5/13-1775_article.html
eid,364987,Defl:X,110295,69.781%,2024-01-05 19:00,0a868726,eid/article/20/5/13-1859_article.html
eid,370253,Defl:X,111927,69.770%,2024-01-05 19:00,bf8823a0,eid/article/20/5/14-0164_article.html
eid,351901,Defl:X,108327,69.217%,2024-01-05 19:00,dde5fab1,eid/article/20/5/12-1034_article.html
eid,355348,Defl:X,108682,69.415%,2024-01-05 19:00,bd942902,eid/article/20/5/13-0426_article.html
eid,351957,Defl:X,108003,69.314%,2024-01-05 19:00,7bce0824,eid/article/20/5/13-0325_article.html
eid,348833,Defl:X,107476,69.190%,2024-01-05 19:00,979688b5,eid/article/20/5/13-0763_article.html
eid,351390,Defl:X,108284,69.184%,2024-01-05 19:00,aa412b28,eid/article/20/5/13-0783_article.html
eid,350354,Defl:X,107684,69.264%,2024-01-05 19:00,a630c71e,eid/article/20/5/13-0934_article.html
eid,353431,Defl:X,108057,69.426%,2024-01-05 19:00,b31c0807,eid/article/20/5/13-1242_article.html
eid,349303,Defl:X,107902,69.109%,2024-01-05 19:00,99bb3107,eid/article/20/5/13-1551_article.html
eid,341390,Defl:X,105914,68.976%,2024-01-05 19:00,4bba7f57,eid/article/20/5/13-1575_article.html
eid,351590,Defl:X,108533,69.131%,2024-01-05 19:00,619d57d4,eid/article/20/5/13-1641_article.html
eid,347104,Defl:X,107742,68.960%,2024-01-05 19:00,ddf5d853,eid/article/20/5/13-1766_article.html
eid,355569,Defl:X,108680,69.435%,2024-01-05 19:00,f644ef16,eid/article/20/5/13-1890_article.html
eid,346488,Defl:X,106929,69.139%,2024-01-05 19:00,17f2b9c5,eid/article/20/5/14-0195_article.html
eid,334297,Defl:X,104811,68.647%,2024-01-05 19:00,92739b83,eid/article/20/5/ac-2005_article.html
eid,402014,Defl:X,117965,70.656%,2024-01-05 19:00,4e8ed320,eid/article/20/6/13-0584_article.html
eid,415589,Defl:X,120315,71.050%,2024-01-05 19:00,60abbf3e,eid/article/20/6/13-1204_article.html
eid,409322,Defl:X,120132,70.651%,2024-01-05 19:00,af09dac0,eid/article/20/6/13-1302_article.html
eid,416958,Defl:X,120039,71.211%,2024-01-05 19:00,494c5051,eid/article/20/6/13-1438_article.html
eid,412942,Defl:X,118037,71.416%,2024-01-05 19:00,00940fa9,eid/article/20/6/13-0956_article.html
eid,404293,Defl:X,118076,70.794%,2024-01-05 19:00,54ed6bea,eid/article/20/6/13-1069_article.html
eid,403147,Defl:X,118128,70.699%,2024-01-05 19:00,b82ac5b8,eid/article/20/6/13-1770_article.html
eid,404403,Defl:X,118543,70.687%,2024-01-05 19:00,d1c29f61,eid/article/20/6/13-1842_article.html
eid,419971,Defl:X,119749,71.486%,2024-01-05 19:00,5204660f,eid/article/20/6/14-0055_article.html
eid,366781,Defl:X,111269,69.663%,2024-01-05 19:00,535c5e99,eid/article/20/6/13-1501_article.html
eid,350609,Defl:X,108504,69.053%,2024-01-05 19:00,b2cff40a,eid/article/20/6/13-0671_article.html
eid,360140,Defl:X,110798,69.235%,2024-01-05 19:00,43e5411e,eid/article/20/6/13-1329_article.html
eid,369664,Defl:X,111477,69.844%,2024-01-05 19:00,cf3821c2,eid/article/20/6/14-0402_article.html
eid,365114,Defl:X,110165,69.827%,2024-01-05 19:00,7d0e8b71,eid/article/20/6/13-1627_article.html
eid,363947,Defl:X,110198,69.721%,2024-01-05 19:00,9bc44800,eid/article/20/6/13-0776_article.html
eid,352228,Defl:X,108973,69.062%,2024-01-05 19:00,ac145060,eid/article/20/6/13-1117_article.html
eid,364267,Defl:X,110735,69.601%,2024-01-05 19:00,c7c5eb5a,eid/article/20/6/13-0635_article.html
eid,359775,Defl:X,109806,69.479%,2024-01-05 19:00,eaedeb5b,eid/article/20/6/13-1326_article.html
eid,359996,Defl:X,109739,69.517%,2024-01-05 19:00,b1377be7,eid/article/20/6/13-1413_article.html
eid,356421,Defl:X,109564,69.260%,2024-01-05 19:00,d923623a,eid/article/20/6/13-1430_article.html
eid,364260,Defl:X,111150,69.486%,2024-01-05 19:00,44dfbde4,eid/article/20/6/14-0003_article.html
eid,368265,Defl:X,111063,69.842%,2024-01-05 19:00,233e4990,eid/article/20/6/14-0140_article.html
eid,370067,Defl:X,111662,69.827%,2024-01-05 19:00,815f71b8,eid/article/20/6/14-0299_article.html
eid,361556,Defl:X,109377,69.748%,2024-01-05 19:00,979db645,eid/article/20/6/14-0322_article.html
eid,352213,Defl:X,108443,69.211%,2024-01-05 19:00,5bea5ebd,eid/article/20/6/13-0562_article.html
eid,350150,Defl:X,107933,69.175%,2024-01-05 19:00,1c0ebcd6,eid/article/20/6/13-0767_article.html
eid,352420,Defl:X,108024,69.348%,2024-01-05 19:00,6f926c94,eid/article/20/6/13-0700_article.html
eid,349047,Defl:X,108050,69.044%,2024-01-05 19:00,29df357f,eid/article/20/6/13-0961_article.html
eid,353702,Defl:X,108627,69.289%,2024-01-05 19:00,053eddd5,eid/article/20/6/13-1022_article.html
eid,351382,Defl:X,108199,69.208%,2024-01-05 19:00,54338024,eid/article/20/6/13-1167_article.html
eid,349710,Defl:X,107980,69.123%,2024-01-05 19:00,5602254a,eid/article/20/6/13-1194_article.html
eid,351567,Defl:X,107953,69.294%,2024-01-05 19:00,a164eaa3,eid/article/20/6/13-1498_article.html
eid,350740,Defl:X,108459,69.077%,2024-01-05 19:00,13294d34,eid/article/20/6/13-1526_article.html
eid,354120,Defl:X,108690,69.307%,2024-01-05 19:00,8eadd4be,eid/article/20/6/13-1596_article.html
eid,349209,Defl:X,107442,69.233%,2024-01-05 19:00,4734c8f1,eid/article/20/6/13-1674_article.html
eid,347283,Defl:X,107388,69.078%,2024-01-05 19:00,57d54fe8,eid/article/20/6/13-1849_article.html
eid,352616,Defl:X,108655,69.186%,2024-01-05 19:00,1f85d847,eid/article/20/6/13-1880_article.html
eid,354233,Defl:X,108839,69.275%,2024-01-05 19:00,76fad5d2,eid/article/20/6/13-1023_article.html
eid,352093,Defl:X,108454,69.197%,2024-01-05 19:00,dc7f15ea,eid/article/20/6/14-0138_article.html
eid,352409,Defl:X,108373,69.248%,2024-01-05 19:00,3d0e7038,eid/article/20/6/14-0233_article.html
eid,336603,Defl:X,104441,68.972%,2024-01-05 19:00,13c84bf6,eid/article/20/6/13-1508_article.html
eid,329149,Defl:X,103101,68.676%,2024-01-05 19:00,555633d0,eid/article/20/6/et-2006_article.html
eid,338689,Defl:X,106098,68.674%,2024-01-05 19:00,ee2ba251,eid/article/20/6/ac-2006_article.html
eid,361753,Defl:X,109136,69.831%,2024-01-05 19:00,769b16fb,eid/article/20/7/13-1737_article.html
eid,396658,Defl:X,117151,70.465%,2024-01-05 19:00,2f431a58,eid/article/20/7/12-1850_article.html
eid,417810,Defl:X,120975,71.045%,2024-01-05 19:00,f9b65dc1,eid/article/20/7/13-1594_article.html
eid,408993,Defl:X,121341,70.332%,2024-01-05 19:00,34a96e4c,eid/article/20/7/13-1764_article.html
eid,412477,Defl:X,118479,71.276%,2024-01-05 19:00,83b755ce,eid/article/20/7/13-0781_article.html
eid,406261,Defl:X,117035,71.192%,2024-01-05 19:00,b9ad3574,eid/article/20/7/13-1485_article.html
eid,423560,Defl:X,121042,71.423%,2024-01-05 19:00,d6e02162,eid/article/20/7/13-1720_article.html
eid,407248,Defl:X,119366,70.690%,2024-01-05 19:00,ea026fe9,eid/article/20/7/13-1869_article.html
eid,377985,Defl:X,113157,70.063%,2024-01-05 19:00,0a15f5c9,eid/article/20/7/13-1923_article.html
eid,410701,Defl:X,118567,71.131%,2024-01-05 19:00,55fe0409,eid/article/20/7/14-0087_article.html
eid,417594,Defl:X,117157,71.945%,2024-01-05 19:00,95bc0897,eid/article/20/7/12-1004_article.html
eid,409875,Defl:X,118865,71.000%,2024-01-05 19:00,a022c6e9,eid/article/20/7/13-1265_article.html
eid,409139,Defl:X,119151,70.878%,2024-01-05 19:00,2a974629,eid/article/20/7/13-1587_article.html
eid,360155,Defl:X,109190,69.682%,2024-01-05 19:00,94fe5347,eid/article/20/7/13-0931_article.html
eid,367167,Defl:X,110664,69.860%,2024-01-05 19:00,c1293042,eid/article/20/7/13-0967_article.html
eid,363872,Defl:X,110551,69.618%,2024-01-05 19:00,6a663e6c,eid/article/20/7/13-1118_article.html
eid,360756,Defl:X,109847,69.551%,2024-01-05 19:00,270ee192,eid/article/20/7/14-0034_article.html
eid,352215,Defl:X,109996,68.770%,2024-01-05 19:00,eeb93caa,eid/article/20/7/14-0155_article.html
eid,365567,Defl:X,110433,69.791%,2024-01-05 19:00,e8c94eae,eid/article/20/7/13-1396_article.html
eid,364329,Defl:X,109888,69.838%,2024-01-05 19:00,4c611994,eid/article/20/7/13-1744_article.html
eid,326942,Defl:X,102683,68.593%,2024-01-05 19:00,f698cf17,eid/article/20/7/et-2007_article.html
eid,368533,Defl:X,111195,69.828%,2024-01-05 19:00,f478a804,eid/article/20/7/14-0190_article.html
eid,362124,Defl:X,110224,69.562%,2024-01-05 19:00,894e5e25,eid/article/20/7/14-0294_article.html
eid,354819,Defl:X,108796,69.338%,2024-01-05 19:00,e673ce31,eid/article/20/7/14-0296_article.html
eid,363423,Defl:X,110926,69.477%,2024-01-05 19:00,c0bf0b15,eid/article/20/7/14-0571_article.html
eid,345880,Defl:X,107040,69.053%,2024-01-05 19:00,3c7108db,eid/article/20/7/13-0094_article.html
eid,354799,Defl:X,108452,69.433%,2024-01-05 19:00,f378cdac,eid/article/20/7/13-1138_article.html
eid,346892,Defl:X,107603,68.981%,2024-01-05 19:00,b8f42042,eid/article/20/7/13-1155_article.html
eid,347400,Defl:X,107322,69.107%,2024-01-05 19:00,b3ae45de,eid/article/20/7/13-1333_article.html
eid,352162,Defl:X,108271,69.255%,2024-01-05 19:00,32567cb0,eid/article/20/7/13-1343_article.html
eid,355128,Defl:X,108583,69.424%,2024-01-05 19:00,af7b2305,eid/article/20/7/13-1525_article.html
eid,352129,Defl:X,108630,69.151%,2024-01-05 19:00,2094da49,eid/article/20/7/13-1638_article.html
eid,353008,Defl:X,109145,69.081%,2024-01-05 19:00,876543a4,eid/article/20/7/13-1654_article.html
eid,345922,Defl:X,106444,69.229%,2024-01-05 19:00,572653b4,eid/article/20/7/13-1765_article.html
eid,352513,Defl:X,108156,69.319%,2024-01-05 19:00,52190ffd,eid/article/20/7/13-1801_article.html
eid,346503,Defl:X,107218,69.057%,2024-01-05 19:00,8e420b6d,eid/article/20/7/13-1839_article.html
eid,353600,Defl:X,108778,69.237%,2024-01-05 19:00,d47a7bb4,eid/article/20/7/14-0043_article.html
eid,343007,Defl:X,106668,68.902%,2024-01-05 19:00,dc6818d3,eid/article/20/7/14-0216_article.html
eid,353582,Defl:X,108571,69.294%,2024-01-05 19:00,a86e8fcd,eid/article/20/7/14-0230_article.html
eid,354617,Defl:X,108654,69.360%,2024-01-05 19:00,dd39e136,eid/article/20/7/14-0318_article.html
eid,351892,Defl:X,108149,69.266%,2024-01-05 19:00,c5c77498,eid/article/20/7/14-0500_article.html
eid,340961,Defl:X,106001,68.911%,2024-01-05 19:00,18801f45,eid/article/20/7/14-0534_article.html
eid,329705,Defl:X,103459,68.621%,2024-01-05 19:00,2fe65c19,eid/article/20/7/14-0490_article.html
eid,322723,Defl:X,101268,68.621%,2024-01-05 19:00,0793cfd6,eid/article/20/7/c2-2007_article.html
eid,341730,Defl:X,107183,68.635%,2024-01-05 19:00,c87b419d,eid/article/20/7/ac-2007_article.html
eid,415956,Defl:X,118186,71.587%,2024-01-05 19:00,f217e97e,eid/article/20/8/13-0696_article.html
eid,411407,Defl:X,119086,71.054%,2024-01-05 19:00,bb73e96c,eid/article/20/8/13-0450_article.html
eid,417786,Defl:X,120169,71.237%,2024-01-05 19:00,4b358eb9,eid/article/20/8/13-1897_article.html
eid,418583,Defl:X,119521,71.446%,2024-01-05 19:00,ce63f2ef,eid/article/20/8/13-0910_article.html
eid,397364,Defl:X,117586,70.408%,2024-01-05 19:00,bb39c97e,eid/article/20/8/13-1821_article.html
eid,407816,Defl:X,118616,70.914%,2024-01-05 19:00,855970f7,eid/article/20/8/13-1399_article.html
eid,368846,Defl:X,110551,70.028%,2024-01-05 19:00,d194138b,eid/article/20/8/14-0339_article.html
eid,367916,Defl:X,111612,69.664%,2024-01-05 19:00,f935fc3b,eid/article/20/8/14-0596_article.html
eid,364616,Defl:X,110970,69.565%,2024-01-05 19:00,43102359,eid/article/20/8/13-1843_article.html
eid,359530,Defl:X,109556,69.528%,2024-01-05 19:00,86e5ff31,eid/article/20/8/12-1890_article.html
eid,361757,Defl:X,110313,69.506%,2024-01-05 19:00,bf698399,eid/article/20/8/13-1547_article.html
eid,362960,Defl:X,110448,69.570%,2024-01-05 19:00,03c6649a,eid/article/20/8/13-0550_article.html
eid,369032,Defl:X,111760,69.715%,2024-01-05 19:00,642294b8,eid/article/20/8/14-0663_article.html
eid,365220,Defl:X,110459,69.755%,2024-01-05 19:00,52d0d8b2,eid/article/20/8/13-1858_article.html
eid,351917,Defl:X,108463,69.179%,2024-01-05 19:00,31594a71,eid/article/20/8/14-0526_article.html
eid,360659,Defl:X,110463,69.372%,2024-01-05 19:00,df42c04e,eid/article/20/8/13-1615_article.html
eid,352714,Defl:X,108284,69.300%,2024-01-05 19:00,69fd1ce3,eid/article/20/8/13-1796_article.html
eid,365875,Defl:X,110633,69.762%,2024-01-05 19:00,d79d021b,eid/article/20/8/13-1857_article.html
eid,365253,Defl:X,110840,69.654%,2024-01-05 19:00,32e5eb1d,eid/article/20/8/14-0325_article.html
eid,360805,Defl:X,111243,69.168%,2024-01-05 19:00,2cb0847d,eid/article/20/8/14-0508_article.html
eid,368961,Defl:X,111210,69.859%,2024-01-05 19:00,b696befb,eid/article/20/8/14-0590_article.html
eid,363330,Defl:X,110501,69.587%,2024-01-05 19:00,2af3fcc3,eid/article/20/8/13-1421_article.html
eid,366402,Defl:X,110738,69.777%,2024-01-05 19:00,0d56e9a3,eid/article/20/8/13-1431_article.html
eid,368316,Defl:X,110335,70.043%,2024-01-05 19:00,4b4b11fc,eid/article/20/8/13-1673_article.html
eid,368541,Defl:X,111135,69.845%,2024-01-05 19:00,ac256ff3,eid/article/20/8/14-0341_article.html
eid,328738,Defl:X,102985,68.673%,2024-01-05 19:00,efff0cb7,eid/article/20/8/et-2008_article.html
eid,359524,Defl:X,109989,69.407%,2024-01-05 19:00,5f489b2e,eid/article/20/8/13-1761_article.html
eid,359424,Defl:X,109295,69.592%,2024-01-05 19:00,046e5120,eid/article/20/8/14-0333_article.html
eid,354051,Defl:X,108322,69.405%,2024-01-05 19:00,1392633d,eid/article/20/8/13-0789_article.html
eid,357062,Defl:X,109510,69.330%,2024-01-05 19:00,5d5bef7d,eid/article/20/8/13-0061_article.html
eid,346671,Defl:X,107296,69.050%,2024-01-05 19:00,c10b01a0,eid/article/20/8/14-0268_article.html
eid,355230,Defl:X,109138,69.277%,2024-01-05 19:00,c14b39d9,eid/article/20/8/13-1308_article.html
eid,344445,Defl:X,108050,68.631%,2024-01-05 19:00,cbe3e616,eid/article/20/8/14-0481_article.html
eid,336658,Defl:X,105236,68.741%,2024-01-05 19:00,bf687769,eid/article/20/8/13-1403_article.html
eid,348308,Defl:X,107520,69.131%,2024-01-05 19:00,8b9f880a,eid/article/20/8/13-1591_article.html
eid,347463,Defl:X,107085,69.181%,2024-01-05 19:00,22290713,eid/article/20/8/13-1724_article.html
eid,345627,Defl:X,107507,68.895%,2024-01-05 19:00,c78a5eaa,eid/article/20/8/13-0095_article.html
eid,350777,Defl:X,108371,69.105%,2024-01-05 19:00,a93f6537,eid/article/20/8/14-0302_article.html
eid,342282,Defl:X,106599,68.856%,2024-01-05 19:00,ecfc9945,eid/article/20/8/13-0629_article.html
eid,349957,Defl:X,108195,69.083%,2024-01-05 19:00,ff68ef2d,eid/article/20/8/13-0691_article.html
eid,351853,Defl:X,108136,69.267%,2024-01-05 19:00,09198d7f,eid/article/20/8/14-0248_article.html
eid,351837,Defl:X,108015,69.300%,2024-01-05 19:00,6ba19e0f,eid/article/20/8/13-1321_article.html
eid,353569,Defl:X,108600,69.285%,2024-01-05 19:00,e713b265,eid/article/20/8/13-1433_article.html
